종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"058450","한주에이알티","KOSDAQ","투자주의환기종목(소속부없음)","810","19","2.40","797","840","797","34254","27854970","11938452147","14793621"
"107640","한중엔시에스","KOSDAQ","기술성장기업부","45700","1050","2.35","45100","46200","44800","137107","6224498650","415174526800","9064946"
"002320","한진","KOSPI",,"19690","-10","-0.05","19790","19790","19500","15327","300357570","298758546100","15235010"
"003480","한진중공업홀딩스","KOSPI",,"4710","60","1.29","4655","4740","4650","51135","240226470","139085414520","29529812"
"180640","한진칼","KOSPI",,"117200","-3800","-3.14","121000","121500","116500","115066","13600495100","7824539098800","66762279"
"18064K","한진칼우","KOSPI",,"39550","-800","-1.98","39650","40450","39100","10866","430389600","21282771900","536766"
"005110","한창","KOSPI",,"1254","0","0.00","0","0","0","0","0","26467434378","21106407"
"079170","한창산업","KOSDAQ","중견기업부","6230","-170","-2.66","6420","6420","6150","63637","396961870","32344000000","5200000"
"009460","한창제지","KOSPI",,"531","-1","-0.19","534","534","525","93493","49497486","31683435066","59667486"
"372910","한컴라이프케어","KOSPI",,"3010","0","0.00","3025","3045","3000","160262","483222312","83299962060","27674406"
"054920","한컴위드","KOSDAQ","중견기업부","4890","100","2.09","4845","5240","4685","3478429","17202034898","137699355280","28217081"
"457370","한켐","KOSDAQ","중견기업부","7700","30","0.39","7610","7750","7610","43923","338186625","61889203140","8027134"
"002680","한탑","KOSDAQ","중견기업부","713","-5","-0.70","711","728","707","34547","24595711","23041877687","32316799"
"098070","한텍","KOSDAQ","중견기업부","32700","1200","3.81","31800","32750","31800","41552","1348577475","363661310700","11121141"
"000880","한화","KOSPI",,"82800","1600","1.97","81100","84300","80700","272054","22386230800","6206583258000","74958735"
"00088K","한화3우B","KOSPI",,"37200","450","1.22","36750","37550","36250","39590","1462709300","716994094950","19404441"
"452260","한화갤러리아","KOSPI",,"1308","-12","-0.91","1325","1330","1305","3620679","4769549123","254537667930","193859610"
"45226K","한화갤러리아우","KOSPI",,"5910","-290","-4.68","6290","6300","5840","446129","2678460715","17252551800","2904470"
"451800","한화리츠","KOSPI",,"4220","65","1.56","4160","4225","4140","263633","1103784461","756116000000","179600000"
"489790","한화비전","KOSPI",,"46700","650","1.41","46700","47000","45400","717604","33141115900","2365381071500","50488390"
"088350","한화생명","KOSPI",,"3200","-50","-1.54","3225","3255","3170","1679208","5367661049","2783638650000","868530000"
"000370","한화손해보험","KOSPI",,"5460","-40","-0.73","5430","5540","5370","604325","3274246635","638561865050","116738915"
"009830","한화솔루션","KOSPI",,"27000","250","0.93","27000","27250","26800","753423","20338972925","4641098472000","171892536"
"009835","한화솔루션우","KOSPI",,"20800","-250","-1.19","20750","21200","20500","14260","297454625","53567259200","2575349"
"272210","한화시스템","KOSPI",,"58000","2700","4.88","56100","58000","55800","1239424","70647457950","10938432623100","188919389"
"012450","한화에어로스페이스","KOSPI",,"1012000","66000","6.98","969000","1015000","968000","327726","325546087150","52233725213000","51563401"
"082740","한화엔진","KOSPI",,"41900","-150","-0.36","41550","42300","41300","880612","36831991850","3496435249800","83447142"
"042660","한화오션","KOSPI",,"117900","3200","2.79","113300","119000","113000","2268754","265250502500","36095497813200","306413394"
"003530","한화투자증권","KOSPI",,"4810","10","0.21","4830","4915","4775","1358607","6553712164","1030258415550","214547775"
"003535","한화투자증권우","KOSPI",,"7760","-10","-0.13","7870","7960","7750","13470","105510420","37200000000","4800000"
"455310","한화플러스제4호스팩","KOSDAQ","SPAC(소속부없음)","2085","0","0.00","2085","2085","2080","17958","37400545","10550100000","5060000"
"498390","한화플러스제5호스팩","KOSDAQ","SPAC(소속부없음)","2010","5","0.25","2015","2015","2005","1058","2131115","9969600000","4960000"
"195870","해성디에스","KOSPI",,"51800","-3000","-5.47","56100","56800","50900","565829","29908027100","882300000000","17000000"
"034810","해성산업","KOSDAQ","중견기업부","8220","-40","-0.48","8260","8320","8120","46246","378902640","267291795970","32556857"
"03481K","해성산업1우","KOSDAQ","중견기업부","8600","-400","-4.44","9270","9270","8450","80816","705868920","12000286080","1388922"
"059270","해성에어로보틱스","KOSDAQ","기술성장기업부","9690","-350","-3.49","10400","10420","9670","577049","5693230540","108415053290","11165299"
"076610","해성옵틱스","KOSDAQ","벤처기업부","679","-11","-1.59","690","690","640","526195","347786931","32406391160","48367748"
"101530","해태제과식품","KOSPI",,"6960","50","0.72","6910","7100","6800","22502","155736560","202653081120","29116822"
"220180","핸디소프트","KOSDAQ","벤처기업부","2030","5","0.25","2010","2040","2000","19902","40187940","48579609260","23930842"
"143210","핸즈코퍼레이션","KOSPI",,"1324","-6","-0.45","1339","1362","1323","20251","26968192","29029116269","21875747"
"900270","헝셩그룹","KOSDAQ","외국기업(소속부없음)","206","-1","-0.48","207","209","198","6385666","1300747630","50273690240","244047040"
"214180","헥토이노베이션","KOSDAQ","우량기업부","16280","50","0.31","16340","16400","16130","36115","588052350","211532014760","12993367"
"234340","헥토파이낸셜","KOSDAQ","우량기업부","16750","260","1.58","16510","16950","16300","159431","2650313770","234008488000","13970656"
"084990","헬릭스미스","KOSDAQ","기술성장기업부","6220","180","2.98","6040","6330","5970","321666","1985788030","286697197340","46092797"
"187660","현대ADM","KOSDAQ","중견기업부","2450","-40","-1.61","2500","2520","2400","423295","1029608532","135614988585","55466253"
"000720","현대건설","KOSPI",,"74000","5000","7.25","70200","74200","70100","1630631","119512542500","8240326610000","111355765"
"000725","현대건설우","KOSPI",,"56900","2200","4.02","54700","57300","54700","8418","476456400","60117501000","1054693"
"170030","현대공업","KOSDAQ","우량기업부","6090","-10","-0.16","6150","6180","6070","39530","241100630","93420600000","15340000"
"453340","현대그린푸드","KOSPI",,"15460","60","0.39","15380","15600","15280","32999","509956630","505746121860","32819346"
"086280","현대글로비스","KOSPI",,"178100","-2800","-1.55","180200","182000","176900","219898","39272637900","13395000000000","75000000"
"064350","현대로템","KOSPI",,"198800","5400","2.79","195800","199500","195000","656548","129609866800","21697487848400","109142293"
"079430","현대리바트","KOSPI",,"6830","80","1.19","6720","6860","6720","86095","585059415","140255976060","20535282"
"012330","현대모비스","KOSPI",,"372000","3000","0.81","371000","382500","367000","239154","89261356500","33707154584500","90732583"
"319400","현대무벡스","KOSDAQ","우량기업부","24000","300","1.27","23700","26050","21350","15911068","376022560575","2673024936000","111376039"
"048410","현대바이오","KOSDAQ","중견기업부","5080","-60","-1.17","5190","5240","5040","388188","1979735925","488848486400","96040960"
"052260","현대바이오랜드","KOSDAQ","우량기업부","4250","-85","-1.96","4335","4370","4250","64377","274918787","127500000000","30000000"
"069960","현대백화점","KOSPI",,"88400","3500","4.12","85900","89800","84200","79242","6977517850","1998124187900","22628813"
"004560","현대비앤지스틸","KOSPI",,"10920","80","0.74","10790","10960","10760","26504","288279490","164660616120","15078811"
"016790","현대사료","KOSDAQ","관리종목(소속부없음)","994","0","0.00","0","0","0","0","0","187340898626","188471729"
"004310","현대약품","KOSPI",,"8720","-330","-3.65","9330","9450","8390","3514339","31991097130","279040000000","32000000"
"041440","현대에버다임","KOSDAQ","우량기업부","8200","70","0.86","8080","8230","7990","171454","1388473625","146373262480","17915944"
"039010","현대에이치티","KOSDAQ","우량기업부","8900","140","1.60","8810","9050","8810","44365","394632540","76590000000","8625000"
"017800","현대엘리베이터","KOSPI",,"87000","-800","-0.91","86100","87500","86100","229415","19902665450","3404946733500","39092385"
"307950","현대오토에버","KOSPI",,"312000","-19500","-5.88","325000","326500","306500","392627","122807850250","8569994375000","27423982"
"011210","현대위아","KOSPI",,"74800","-4500","-5.67","78600","78600","74000","357885","26972120250","2036911716700","27195083"
"090850","현대이지웰","KOSDAQ","우량기업부","4970","-200","-3.87","5180","5190","4930","122509","615539970","117781950560","23746361"
"004020","현대제철","KOSPI",,"30050","-550","-1.80","30600","31250","29850","628578","19003620100","4010045839250","133445785"
"005440","현대지에프홀딩스","KOSPI",,"7950","-70","-0.87","8100","8110","7940","161897","1292401485","1247234408000","155904301"
"005380","현대차","KOSPI",,"304500","6000","2.01","302500","310000","302000","1292161","395737421750","62553497513000","204757766"
"005387","현대차2우B","KOSPI",,"216500","3000","1.41","215000","221500","214000","166327","36113569500","7552208880000","34963930"
"005389","현대차3우B","KOSPI",,"209500","3000","1.45","207500","212500","207500","14652","3082462000","487601194000","2327452"
"005385","현대차우","KOSPI",,"212500","3500","1.67","210000","215000","209750","123818","26326429500","4948283520000","23340960"
"001500","현대차증권","KOSPI",,"7910","10","0.13","7900","8000","7840","134575","1065854085","489717708480","61833044"
"011760","현대코퍼레이션","KOSPI",,"21450","50","0.23","21400","21600","21200","45179","967329350","283099872400","13228966"
"227840","현대코퍼레이션홀딩스","KOSPI",,"12000","-40","-0.33","12040","12140","11900","17336","208465550","109574065440","9100836"
"126560","현대퓨처넷","KOSPI",,"3085","5","0.16","3100","3165","3050","113335","348262920","339976085325","110202945"
"001450","현대해상","KOSPI",,"30700","150","0.49","30750","31200","30350","275654","8440782625","2753520000000","89400000"
"057050","현대홈쇼핑","KOSPI",,"53300","-800","-1.48","54000","55300","52800","12179","650071050","639600000000","12000000"
"460930","현대힘스","KOSDAQ","중견기업부","17650","170","0.97","17580","17800","17540","113945","2011020510","626763343150","35510671"
"092300","현우산업","KOSDAQ","우량기업부","3520","130","3.83","3410","3635","3410","282027","991140914","66739596745","18987083"
"138360","협진","KOSDAQ","중견기업부","1697","391","29.94","1650","1697","1600","3117640","5206706857","96256304044","56721452"
"011080","형지I&C","KOSDAQ","중견기업부","857","-43","-4.78","882","960","775","22918776","20312681161","36818967054","42962622"
"308100","형지글로벌","KOSDAQ","중견기업부","1718","-8","-0.46","1381","1995","1381","30441159","53586486126","41271527744","24023008"
"093240","형지엘리트","KOSPI",,"2210","5","0.23","2045","2665","1873","95046672","216127437073","85418326275","38390259"
"003010","혜인","KOSPI",,"5360","10","0.19","5380","5420","5320","67233","362260175","68521706330","12712747"
"111110","호전실업","KOSPI",,"7970","-50","-0.62","8020","8260","7900","44999","362756750","75289280000","9376000"
"008770","호텔신라","KOSPI",,"44800","-750","-1.65","45950","46000","44800","211751","9583022975","1762240632900","39248121"
"008775","호텔신라우","KOSPI",,"37700","200","0.53","37600","37800","37500","2309","87075850","28270650400","751879"
"064240","홈캐스트","KOSDAQ","중견기업부","1899","-17","-0.89","1916","1948","1856","60648","114958895","66537184788","35038012"
"039610","화성밸브","KOSDAQ","우량기업부","8330","380","4.78","8150","8490","8150","184887","1532881420","86718632000","10410400"
"378850","화승알앤에이","KOSPI",,"3275","-40","-1.21","3310","3350","3275","82599","273745866","62489019670","18993623"
"241590","화승엔터프라이즈","KOSPI",,"4915","-135","-2.67","5050","5090","4905","193075","956411161","297493345160","60589276"
"006060","화승인더","KOSPI",,"3520","-90","-2.49","3610","3665","3485","230098","816452926","194173200000","55320000"
"013520","화승코퍼레이션","KOSPI",,"2135","-20","-0.93","2155","2175","2125","44967","96243811","107359935540","50051252"
"010690","화신","KOSPI",,"8140","0","0.00","8160","8250","8060","160625","1303369090","284252137400","34920410"
"126640","화신정공","KOSDAQ","우량기업부","1281","-4","-0.31","1285","1335","1275","158537","203284438","44801452980","35055910"
"133820","화인베스틸","KOSPI",,"1603","1","0.06","1602","1636","1540","198842","317988338","59346088698","37114502"
"127980","화인써키트","KOSDAQ","중견기업부","5830","-70","-1.19","5910","5920","5800","26017","151906605","69386408240","11840684"
